study_name	BioProject	sample_id	NCBI_accession	uuid
WallenZD_2022	PRJNA834801	SAMN28062326	SRR19064985	c903b18e-a009-4887-8953-5dd9bbc31496
WallenZD_2022	PRJNA834801	SAMN28062327	SRR19064988	65c2e582-ba0c-4a8d-8c26-2d84ea0b1c77
WallenZD_2022	PRJNA834801	SAMN28062328	SRR19064984	d4a85ab7-98e7-4b80-a5f2-4ce8279f7766
WallenZD_2022	PRJNA834801	SAMN28062329	SRR19064983	0e8e2a24-0cdc-4eb5-866a-2963c2d9f0c6
WallenZD_2022	PRJNA834801	SAMN28062330	SRR19064982	83e697cd-f99c-4e12-b46b-15ba51d66474
WallenZD_2022	PRJNA834801	SAMN28062331	SRR19064981	59ea3b1c-cd7f-4efe-860f-eb1a47a6034f
WallenZD_2022	PRJNA834801	SAMN28062332	SRR19064980	fc309f15-2b35-491d-9455-0f3d76457fa4
WallenZD_2022	PRJNA834801	SAMN28062333	SRR19064979	9a5c2956-e4f2-4ec1-bad5-5e3b9479c113
WallenZD_2022	PRJNA834801	SAMN28062334	SRR19064977	aeafeb56-fddb-412b-940b-e6b837899882
WallenZD_2022	PRJNA834801	SAMN28062335	SRR19064976	88f1b0c6-a3d1-4afa-ab95-d3007d95465b
WallenZD_2022	PRJNA834801	SAMN28062336	SRR19064974	8acd5b37-0dc7-4d2a-9c8f-d700b4b67f97
WallenZD_2022	PRJNA834801	SAMN28062337	SRR19064722	6a79d2ef-f716-4f17-a697-37f0d2a813fd
WallenZD_2022	PRJNA834801	SAMN28062338	SRR19064721	7127a386-0d41-4374-a3b1-36c5b76922b1
WallenZD_2022	PRJNA834801	SAMN28062339	SRR19064720	97119022-c84d-4577-8dea-a9c3a526f4a7
WallenZD_2022	PRJNA834801	SAMN28062340	SRR19064719	efacba6a-61aa-4129-af20-3444f761ec44
WallenZD_2022	PRJNA834801	SAMN28062341	SRR19064718	9faf4257-667c-4610-b7aa-a8a114eece93
WallenZD_2022	PRJNA834801	SAMN28062342	SRR19064717	35b9b4ca-389f-4102-b7f1-9905351b3699
WallenZD_2022	PRJNA834801	SAMN28062343	SRR19064716	e3be49a7-cf38-4151-a455-e81474e8d815
WallenZD_2022	PRJNA834801	SAMN28062344	SRR19064714	91b9b574-658a-4ad6-a310-d3e74a083974
WallenZD_2022	PRJNA834801	SAMN28062345	SRR19064712	a6089410-3706-47cf-ba95-cb796303d1b8
WallenZD_2022	PRJNA834801	SAMN28062346	SRR19064711	67c59fed-8288-45b6-bd0e-0cbaefe54870
WallenZD_2022	PRJNA834801	SAMN28062347	SRR19064710	89a36ee8-2a23-449e-b925-983e855faf32
WallenZD_2022	PRJNA834801	SAMN28062348	SRR19064713	477758bd-a9bc-4d0c-8dbb-f0b10bb49855
